lebwohl_lasher_s_numba.py: Size: 50, Steps: 500, T*: 0.500: Order: 0.643, Time: 4.449055 s
         1830726 function calls (1797719 primitive calls) in 6.117 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      646    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
      252    0.001    0.000    0.004    0.000 overrides.py:83(verify_matching_signatures)
      763    0.001    0.000    0.002    0.000 enum.py:38(_is_descriptor)
      878    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:232(__init__)
     3256    0.001    0.000    0.002    0.000 event.py:66(_guard_kind)
     3244    0.001    0.000    0.003    0.000 event.py:100(__init__)
      534    0.001    0.000    0.001    0.000 _inspect.py:65(getargs)
     1534    0.001    0.000    0.002    0.000 context.py:478(_lookup_global)
      889    0.001    0.000    0.020    0.000 <frozen importlib._bootstrap>:416(__enter__)
     3025    0.001    0.000    0.002    0.000 _parser.py:293(tell)
     7746    0.001    0.000    0.001    0.000 {built-in method builtins.ord}
     4186    0.001    0.000    0.001    0.000 {method 'get' of 'mappingproxy' objects}
     1535    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:82(remove)
1322/1189    0.001    0.000    0.002    0.000 {method 'format' of 'str' objects}
     5536    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
        3    0.001    0.000    0.045    0.015 core.py:1(<module>)
      307    0.001    0.000    0.048    0.000 _parser.py:969(parse)
     5930    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
       28    0.001    0.000    0.007    0.000 typing.py:2758(__new__)
     1911    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:645(parent)
      356    0.001    0.000    0.003    0.000 inspect.py:798(_finddoc)
4550/1002    0.001    0.000    0.001    0.000 __init__.py:354(recursive_subclasses)
     3052    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      763    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:699(_validate_timestamp_pyc)
  128/117    0.001    0.000    0.036    0.000 _docstring.py:122(__call__)
     2954    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     3517    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1226(__exit__)
      977    0.001    0.000    0.029    0.000 __init__.py:748(__setitem__)
     1231    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
     2006    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      100    0.001    0.000    0.013    0.000 pyplot.py:209(_add_pyplot_note)
     1324    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:1466(_path_importer_cache)
       64    0.001    0.000    0.006    0.000 deprecation.py:414(make_keyword_only)
       94    0.001    0.000    0.013    0.000 __init__.py:1447(_preprocess_data)
      923    0.001    0.000    0.001    0.000 enum.py:772(__delattr__)
     2844    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
      766    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:48(_new_module)
      222    0.001    0.000    0.001    0.000 templates.py:1276(Template)
      238    0.001    0.000    0.069    0.000 templates.py:1100(_init_once)
      873    0.001    0.000    0.185    0.000 <frozen importlib._bootstrap_external>:1517(find_spec)
     3517    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:1222(__enter__)
   306/12    0.001    0.000    0.005    0.000 core.py:806(_parseNoCache)
      911    0.001    0.000    0.038    0.000 inspect.py:3067(from_callable)
  764/758    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:643(_check_name_wrapper)
     2686    0.001    0.000    0.001    0.000 util.py:201(__call__)
      186    0.001    0.000    0.011    0.000 colors.py:324(_to_rgba_no_colorcycle)
       19    0.001    0.000    0.001    0.000 arrayprint.py:1668(_guarded_repr_or_str)
     2911    0.001    0.000    0.003    0.000 castgraph.py:48(get)
        1    0.001    0.001    0.016    0.016 numeric.py:1(<module>)
     1373    0.001    0.000    0.006    0.000 ffi.py:77(__enter__)
       55    0.001    0.000    0.002    0.000 __init__.py:347(__new__)
     4973    0.001    0.000    0.001    0.000 artist.py:1557(<genexpr>)
     3171    0.001    0.000    0.002    0.000 abstract.py:127(__ne__)
  340/272    0.001    0.000    0.026    0.000 typing.py:378(inner)
     1576    0.001    0.000    0.005    0.000 {built-in method _abc._abc_instancecheck}
     1227    0.001    0.000    0.003    0.000 templates.py:1248(register)
        1    0.001    0.001    0.007    0.007 artist.py:1(<module>)
      195    0.001    0.000    0.001    0.000 _shape_base_impl.py:633(column_stack)
       90    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1564(__init__)
     3119    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
     1139    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
     2927    0.001    0.000    0.003    0.000 castgraph.py:65(__getitem__)
      238    0.001    0.000    0.016    0.000 extending.py:207(decorate)
      953    0.001    0.000    0.001    0.000 enum.py:59(_is_sunder)
        1    0.001    0.001    0.002    0.002 ipaddress.py:1(<module>)
     1186    0.001    0.000    0.001    0.000 base.py:138(append)
      877    0.001    0.000    0.002    0.000 __init__.py:103(find_spec)
     1373    0.001    0.000    0.007    0.000 ffi.py:83(__exit__)
