lebwohl_lasher_s_numba.py: Size: 50, Steps: 500, T*: 0.500: Order: 0.304, Time: 10.626370 s
         2528314 function calls (2454257 primitive calls) in 12.550 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      356    0.001    0.000    0.003    0.000 inspect.py:798(_finddoc)
     1039    0.001    0.000    0.001    0.000 imputils.py:37(decorate)
      501    0.001    0.000    0.001    0.000 _linalg.py:192(_assert_stacked_2d)
     1056    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1466(_path_importer_cache)
     2911    0.001    0.000    0.003    0.000 castgraph.py:48(get)
      847    0.001    0.000    0.001    0.000 enum.py:772(__delattr__)
      663    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:445(cb)
      663    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:232(__init__)
      530    0.001    0.000    0.011    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
     2646    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1226(__exit__)
      454    0.001    0.000    0.002    0.000 enum.py:1541(__and__)
       19    0.001    0.000    0.001    0.000 arrayprint.py:1668(_guarded_repr_or_str)
     1200    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:82(remove)
      253    0.001    0.000    0.008    0.000 typeof.py:27(typeof)
      368    0.001    0.000    0.001    0.000 numpy_support.py:410(choose_types)
     9664    0.001    0.000    0.001    0.000 inspect.py:2782(name)
     1875    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
      103    0.001    0.000    0.002    0.000 instructions.py:68(__init__)
     2927    0.001    0.000    0.002    0.000 castgraph.py:65(__getitem__)
     1998    0.001    0.000    0.001    0.000 builder.py:351(_insert)
     1523    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
      322    0.001    0.000    0.004    0.000 builder.py:769(store)
     1006    0.001    0.000    0.006    0.000 ssa.py:206(_run_ssa_block_pass)
        1    0.001    0.001    0.002    0.002 ipaddress.py:1(<module>)
       94    0.001    0.000    0.012    0.000 __init__.py:1447(_preprocess_data)
  128/117    0.001    0.000    0.036    0.000 _docstring.py:122(__call__)
      238    0.001    0.000    0.013    0.000 extending.py:207(decorate)
     2884    0.001    0.000    0.001    0.000 {method 'acquire' of '_thread.RLock' objects}
      180    0.001    0.000    0.002    0.000 npydecl.py:25(_handle_inputs)
      287    0.001    0.000    0.003    0.000 context.py:286(find_matching_getattr_template)
     2447    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
     1576    0.001    0.000    0.001    0.000 errors.py:844(new_error_context)
      637    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
     2795    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
